"SUBDIVISION","YEAR","month","rainfall_in_mm"
"HARYANA DELHI & CHANDIGARH",1946,"OCT",15.6
"HARYANA DELHI & CHANDIGARH",1947,"OCT",4.5
"HARYANA DELHI & CHANDIGARH",1948,"OCT",4.3
"HARYANA DELHI & CHANDIGARH",1949,"OCT",1.2
"HARYANA DELHI & CHANDIGARH",1950,"OCT",0
"HARYANA DELHI & CHANDIGARH",1951,"OCT",0.2
"HARYANA DELHI & CHANDIGARH",1952,"OCT",0
"HARYANA DELHI & CHANDIGARH",1953,"OCT",0.9
"HARYANA DELHI & CHANDIGARH",1954,"OCT",43.9
"HARYANA DELHI & CHANDIGARH",1955,"OCT",129.4
"HARYANA DELHI & CHANDIGARH",1956,"OCT",131.3
"HARYANA DELHI & CHANDIGARH",1957,"OCT",26.6
"HARYANA DELHI & CHANDIGARH",1958,"OCT",21.8
"HARYANA DELHI & CHANDIGARH",1959,"OCT",16.1
"HARYANA DELHI & CHANDIGARH",1960,"OCT",35.2
"HARYANA DELHI & CHANDIGARH",1961,"OCT",25.8
"HARYANA DELHI & CHANDIGARH",1962,"OCT",0
"HARYANA DELHI & CHANDIGARH",1963,"OCT",0
"HARYANA DELHI & CHANDIGARH",1964,"OCT",0.6
"HARYANA DELHI & CHANDIGARH",1965,"OCT",11
"HARYANA DELHI & CHANDIGARH",1966,"OCT",6.7
"HARYANA DELHI & CHANDIGARH",1967,"OCT",7.8
"HARYANA DELHI & CHANDIGARH",1968,"OCT",7
"HARYANA DELHI & CHANDIGARH",1969,"OCT",0.3
"HARYANA DELHI & CHANDIGARH",1970,"OCT",0.8
"HARYANA DELHI & CHANDIGARH",1971,"OCT",11.3
"HARYANA DELHI & CHANDIGARH",1972,"OCT",7.7
"HARYANA DELHI & CHANDIGARH",1973,"OCT",19.7
"HARYANA DELHI & CHANDIGARH",1974,"OCT",16.4
"HARYANA DELHI & CHANDIGARH",1975,"OCT",20.6
"HARYANA DELHI & CHANDIGARH",1976,"OCT",0.2
"HARYANA DELHI & CHANDIGARH",1977,"OCT",8.4
"HARYANA DELHI & CHANDIGARH",1978,"OCT",2.1
"HARYANA DELHI & CHANDIGARH",1979,"OCT",3.6
"HARYANA DELHI & CHANDIGARH",1980,"OCT",13.4
"HARYANA DELHI & CHANDIGARH",1981,"OCT",0.1
"HARYANA DELHI & CHANDIGARH",1982,"OCT",3.2
"HARYANA DELHI & CHANDIGARH",1983,"OCT",5.4
"HARYANA DELHI & CHANDIGARH",1984,"OCT",0.9
"HARYANA DELHI & CHANDIGARH",1985,"OCT",42.6
"HARYANA DELHI & CHANDIGARH",1986,"OCT",11.2
"HARYANA DELHI & CHANDIGARH",1987,"OCT",3.2
"HARYANA DELHI & CHANDIGARH",1988,"OCT",0
"HARYANA DELHI & CHANDIGARH",1989,"OCT",0.2
"HARYANA DELHI & CHANDIGARH",1990,"OCT",2.7
"HARYANA DELHI & CHANDIGARH",1991,"OCT",1.4
"HARYANA DELHI & CHANDIGARH",1992,"OCT",3.8
"HARYANA DELHI & CHANDIGARH",1993,"OCT",0
"HARYANA DELHI & CHANDIGARH",1994,"OCT",0
"HARYANA DELHI & CHANDIGARH",1995,"OCT",0.2
"HARYANA DELHI & CHANDIGARH",1996,"OCT",19.9
"HARYANA DELHI & CHANDIGARH",1997,"OCT",53.7
"HARYANA DELHI & CHANDIGARH",1998,"OCT",78.2
"HARYANA DELHI & CHANDIGARH",1999,"OCT",4.8
"HARYANA DELHI & CHANDIGARH",2000,"OCT",0
"HARYANA DELHI & CHANDIGARH",2001,"OCT",11.1
"HARYANA DELHI & CHANDIGARH",2002,"OCT",1.9
"HARYANA DELHI & CHANDIGARH",2003,"OCT",0
"HARYANA DELHI & CHANDIGARH",2004,"OCT",54.1
"HARYANA DELHI & CHANDIGARH",2005,"OCT",0
"HARYANA DELHI & CHANDIGARH",2006,"OCT",3.8
"HARYANA DELHI & CHANDIGARH",2007,"OCT",0.1
"HARYANA DELHI & CHANDIGARH",2008,"OCT",8.4
"HARYANA DELHI & CHANDIGARH",2009,"OCT",2.5
"HARYANA DELHI & CHANDIGARH",2010,"OCT",1.1
"HARYANA DELHI & CHANDIGARH",2011,"OCT",0
"HARYANA DELHI & CHANDIGARH",2012,"OCT",2.4
"HARYANA DELHI & CHANDIGARH",2013,"OCT",10.9
"HARYANA DELHI & CHANDIGARH",2014,"OCT",10.5
"HARYANA DELHI & CHANDIGARH",2015,"OCT",3.7
"PUNJAB",1901,"OCT",3.7
"PUNJAB",1902,"OCT",9
"PUNJAB",1903,"OCT",6.9
"PUNJAB",1904,"OCT",7.4
"PUNJAB",1905,"OCT",1.2
"PUNJAB",1906,"OCT",0.5
"PUNJAB",1907,"OCT",0.4
"PUNJAB",1908,"OCT",1.2
"PUNJAB",1909,"OCT",1.5
"PUNJAB",1910,"OCT",21
"PUNJAB",1911,"OCT",11.7
"PUNJAB",1912,"OCT",0
"PUNJAB",1913,"OCT",2.2
"PUNJAB",1914,"OCT",34.7
"PUNJAB",1915,"OCT",19.3
"PUNJAB",1916,"OCT",21.1
"PUNJAB",1917,"OCT",156.5
"PUNJAB",1918,"OCT",0.2
"PUNJAB",1919,"OCT",0.4
"PUNJAB",1920,"OCT",0.4
"PUNJAB",1921,"OCT",27
"PUNJAB",1922,"OCT",2.5
"PUNJAB",1923,"OCT",5.7
"PUNJAB",1924,"OCT",0.5
"PUNJAB",1925,"OCT",7.5
"PUNJAB",1926,"OCT",0.1
"PUNJAB",1927,"OCT",5.5
"PUNJAB",1928,"OCT",1
"PUNJAB",1929,"OCT",10.2
"PUNJAB",1930,"OCT",1.1
"PUNJAB",1931,"OCT",21.8
"PUNJAB",1932,"OCT",1.5
"PUNJAB",1933,"OCT",8.4
"PUNJAB",1934,"OCT",0
"PUNJAB",1935,"OCT",2.7
"PUNJAB",1936,"OCT",6.2
"PUNJAB",1937,"OCT",7.3
"PUNJAB",1938,"OCT",9.9
"PUNJAB",1939,"OCT",2.6
"PUNJAB",1940,"OCT",0.1
"PUNJAB",1941,"OCT",9.8
"PUNJAB",1942,"OCT",5.1
"PUNJAB",1943,"OCT",0.4
"PUNJAB",1944,"OCT",14.6
"PUNJAB",1945,"OCT",6
"PUNJAB",1946,"OCT",32
"PUNJAB",1947,"OCT",3
"PUNJAB",1948,"OCT",0.6
"PUNJAB",1949,"OCT",1.4
"PUNJAB",1950,"OCT",0.4
"PUNJAB",1951,"OCT",1.9
"PUNJAB",1952,"OCT",0.1
"PUNJAB",1953,"OCT",0.5
"PUNJAB",1954,"OCT",16.6
"PUNJAB",1955,"OCT",370.3
"PUNJAB",1956,"OCT",140.1
"PUNJAB",1957,"OCT",17.2
"PUNJAB",1958,"OCT",43.4
"PUNJAB",1959,"OCT",24
"PUNJAB",1960,"OCT",0.5
"PUNJAB",1961,"OCT",22.8
"PUNJAB",1962,"OCT",0.5
"PUNJAB",1963,"OCT",0.6
"PUNJAB",1964,"OCT",0
"PUNJAB",1965,"OCT",10.4
"PUNJAB",1966,"OCT",9.5
"PUNJAB",1967,"OCT",14.2
"PUNJAB",1968,"OCT",11.7
"PUNJAB",1969,"OCT",1.1
"PUNJAB",1970,"OCT",4.2
"PUNJAB",1971,"OCT",1.6
"PUNJAB",1972,"OCT",7.9
"PUNJAB",1973,"OCT",19.6
"PUNJAB",1974,"OCT",0.6
"PUNJAB",1975,"OCT",5.2
"PUNJAB",1976,"OCT",4.4
"PUNJAB",1977,"OCT",6.6
"PUNJAB",1978,"OCT",2.3
"PUNJAB",1979,"OCT",2
"PUNJAB",1980,"OCT",11.6
"PUNJAB",1981,"OCT",0.3
"PUNJAB",1982,"OCT",4
"PUNJAB",1983,"OCT",12.2
"PUNJAB",1984,"OCT",0.2
"PUNJAB",1985,"OCT",50.2
"PUNJAB",1986,"OCT",16
"PUNJAB",1987,"OCT",34.1
"PUNJAB",1988,"OCT",0.4
"PUNJAB",1989,"OCT",0.3
"PUNJAB",1990,"OCT",0.6
"PUNJAB",1991,"OCT",1
"PUNJAB",1992,"OCT",3.2
"PUNJAB",1993,"OCT",0.3
"PUNJAB",1994,"OCT",0.4
"PUNJAB",1995,"OCT",1.3
"PUNJAB",1996,"OCT",18.8
"PUNJAB",1997,"OCT",39
"PUNJAB",1998,"OCT",49.9
"PUNJAB",1999,"OCT",0.5
"PUNJAB",2000,"OCT",0
"PUNJAB",2001,"OCT",1.5
"PUNJAB",2002,"OCT",2.6
"PUNJAB",2003,"OCT",0
"PUNJAB",2004,"OCT",31.2
"PUNJAB",2005,"OCT",0.4
"PUNJAB",2006,"OCT",24.6
"PUNJAB",2007,"OCT",0.6
"PUNJAB",2008,"OCT",9.9
"PUNJAB",2009,"OCT",4
"PUNJAB",2010,"OCT",4.7
"PUNJAB",2011,"OCT",0
"PUNJAB",2012,"OCT",2.2
"PUNJAB",2013,"OCT",16.2
"PUNJAB",2014,"OCT",6
"PUNJAB",2015,"OCT",9
"HIMACHAL PRADESH",1901,"OCT",3.9
"HIMACHAL PRADESH",1902,"OCT",23.6
"HIMACHAL PRADESH",1903,"OCT",5.8
"HIMACHAL PRADESH",1904,"OCT",51.6
"HIMACHAL PRADESH",1905,"OCT",0.3
"HIMACHAL PRADESH",1906,"OCT",2.9
"HIMACHAL PRADESH",1907,"OCT",14.9
"HIMACHAL PRADESH",1908,"OCT",2.8
"HIMACHAL PRADESH",1909,"OCT",17.6
"HIMACHAL PRADESH",1910,"OCT",37
"HIMACHAL PRADESH",1911,"OCT",24
"HIMACHAL PRADESH",1912,"OCT",1
"HIMACHAL PRADESH",1913,"OCT",14.1
"HIMACHAL PRADESH",1914,"OCT",71.6
"HIMACHAL PRADESH",1915,"OCT",23.4
"HIMACHAL PRADESH",1916,"OCT",86.9
"HIMACHAL PRADESH",1917,"OCT",174.4
"HIMACHAL PRADESH",1918,"OCT",7.9
"HIMACHAL PRADESH",1919,"OCT",0.7
"HIMACHAL PRADESH",1920,"OCT",3.3
"HIMACHAL PRADESH",1921,"OCT",57.9
"HIMACHAL PRADESH",1922,"OCT",14.2
"HIMACHAL PRADESH",1923,"OCT",60.1
"HIMACHAL PRADESH",1924,"OCT",12.4
"HIMACHAL PRADESH",1925,"OCT",33.2
"HIMACHAL PRADESH",1926,"OCT",4.2
"HIMACHAL PRADESH",1927,"OCT",37.9
"HIMACHAL PRADESH",1928,"OCT",2
"HIMACHAL PRADESH",1929,"OCT",57.3
"HIMACHAL PRADESH",1930,"OCT",13
"HIMACHAL PRADESH",1931,"OCT",47.8
"HIMACHAL PRADESH",1932,"OCT",6.1
"HIMACHAL PRADESH",1933,"OCT",49.1
"HIMACHAL PRADESH",1934,"OCT",0.9
"HIMACHAL PRADESH",1935,"OCT",28.5
"HIMACHAL PRADESH",1936,"OCT",9.1
"HIMACHAL PRADESH",1937,"OCT",53.8
"HIMACHAL PRADESH",1938,"OCT",6.7
"HIMACHAL PRADESH",1939,"OCT",30.9
"HIMACHAL PRADESH",1940,"OCT",1.4
"HIMACHAL PRADESH",1941,"OCT",12.5
"HIMACHAL PRADESH",1942,"OCT",7.8
"HIMACHAL PRADESH",1943,"OCT",0
"HIMACHAL PRADESH",1944,"OCT",23.9
"HIMACHAL PRADESH",1945,"OCT",40
"HIMACHAL PRADESH",1946,"OCT",79.1
"HIMACHAL PRADESH",1947,"OCT",14.6
"HIMACHAL PRADESH",1948,"OCT",16.5
"HIMACHAL PRADESH",1949,"OCT",4.7
"HIMACHAL PRADESH",1950,"OCT",2.2
"HIMACHAL PRADESH",1951,"OCT",19.3
"HIMACHAL PRADESH",1952,"OCT",12.9
"HIMACHAL PRADESH",1953,"OCT",11.6
"HIMACHAL PRADESH",1954,"OCT",46.2
"HIMACHAL PRADESH",1955,"OCT",413.6
"HIMACHAL PRADESH",1956,"OCT",222.3
"HIMACHAL PRADESH",1957,"OCT",84.5
"HIMACHAL PRADESH",1958,"OCT",75.2
"HIMACHAL PRADESH",1959,"OCT",81.7
"HIMACHAL PRADESH",1960,"OCT",7.2
"HIMACHAL PRADESH",1961,"OCT",46.2
"HIMACHAL PRADESH",1962,"OCT",5.8
"HIMACHAL PRADESH",1963,"OCT",2.4
"HIMACHAL PRADESH",1964,"OCT",0.1
"HIMACHAL PRADESH",1965,"OCT",25.8
"HIMACHAL PRADESH",1966,"OCT",30.8
"HIMACHAL PRADESH",1967,"OCT",36.9
"HIMACHAL PRADESH",1968,"OCT",47.2
"HIMACHAL PRADESH",1969,"OCT",8.4
"HIMACHAL PRADESH",1970,"OCT",6.6
"HIMACHAL PRADESH",1971,"OCT",13.8
"HIMACHAL PRADESH",1972,"OCT",31.1
"HIMACHAL PRADESH",1973,"OCT",32.1
"HIMACHAL PRADESH",1974,"OCT",28.8
"HIMACHAL PRADESH",1975,"OCT",13.8
"HIMACHAL PRADESH",1976,"OCT",20.2
"HIMACHAL PRADESH",1977,"OCT",18.8
"HIMACHAL PRADESH",1978,"OCT",3.6
"HIMACHAL PRADESH",1979,"OCT",7
"HIMACHAL PRADESH",1980,"OCT",25.3
"HIMACHAL PRADESH",1981,"OCT",11.4
"HIMACHAL PRADESH",1982,"OCT",42.5
"HIMACHAL PRADESH",1983,"OCT",48.2
"HIMACHAL PRADESH",1984,"OCT",10.6
"HIMACHAL PRADESH",1985,"OCT",127.6
"HIMACHAL PRADESH",1986,"OCT",43.4
"HIMACHAL PRADESH",1987,"OCT",76.7
"HIMACHAL PRADESH",1988,"OCT",2.2
"HIMACHAL PRADESH",1989,"OCT",7.3
"HIMACHAL PRADESH",1990,"OCT",15.6
"HIMACHAL PRADESH",1991,"OCT",2.2
"HIMACHAL PRADESH",1992,"OCT",7
"HIMACHAL PRADESH",1993,"OCT",0.3
"HIMACHAL PRADESH",1994,"OCT",8.5
"HIMACHAL PRADESH",1995,"OCT",5.4
"HIMACHAL PRADESH",1996,"OCT",38.3
"HIMACHAL PRADESH",1997,"OCT",44.4
"HIMACHAL PRADESH",1998,"OCT",119.4
"HIMACHAL PRADESH",1999,"OCT",6.4
"HIMACHAL PRADESH",2000,"OCT",0
"HIMACHAL PRADESH",2001,"OCT",5
"HIMACHAL PRADESH",2002,"OCT",8.2
"HIMACHAL PRADESH",2003,"OCT",0.3
"HIMACHAL PRADESH",2004,"OCT",104.7
"HIMACHAL PRADESH",2005,"OCT",1.8
"HIMACHAL PRADESH",2006,"OCT",17.5
"HIMACHAL PRADESH",2007,"OCT",18.7
"HIMACHAL PRADESH",2008,"OCT",33.9
"HIMACHAL PRADESH",2009,"OCT",16.4
"HIMACHAL PRADESH",2010,"OCT",30.5
"HIMACHAL PRADESH",2011,"OCT",6
"HIMACHAL PRADESH",2012,"OCT",3.1
"HIMACHAL PRADESH",2013,"OCT",21.8
"HIMACHAL PRADESH",2014,"OCT",19.3
"HIMACHAL PRADESH",2015,"OCT",17.7
"JAMMU & KASHMIR",1901,"OCT",24.1
"JAMMU & KASHMIR",1902,"OCT",15.1
"JAMMU & KASHMIR",1903,"OCT",10.7
"JAMMU & KASHMIR",1904,"OCT",50
"JAMMU & KASHMIR",1905,"OCT",5.8
"JAMMU & KASHMIR",1906,"OCT",5.3
"JAMMU & KASHMIR",1907,"OCT",13.9
"JAMMU & KASHMIR",1908,"OCT",9
"JAMMU & KASHMIR",1909,"OCT",55.2
"JAMMU & KASHMIR",1910,"OCT",0.4
"JAMMU & KASHMIR",1911,"OCT",15.1
"JAMMU & KASHMIR",1912,"OCT",4.6
"JAMMU & KASHMIR",1913,"OCT",12.8
"JAMMU & KASHMIR",1914,"OCT",157.3
"JAMMU & KASHMIR",1915,"OCT",27.6
"JAMMU & KASHMIR",1916,"OCT",30.9
"JAMMU & KASHMIR",1917,"OCT",129.6
"JAMMU & KASHMIR",1918,"OCT",14.9
"JAMMU & KASHMIR",1919,"OCT",1.4
"JAMMU & KASHMIR",1920,"OCT",17.3
"JAMMU & KASHMIR",1921,"OCT",76.8
"JAMMU & KASHMIR",1922,"OCT",28.7
"JAMMU & KASHMIR",1923,"OCT",71.4
"JAMMU & KASHMIR",1924,"OCT",1.3
"JAMMU & KASHMIR",1925,"OCT",32.7
"JAMMU & KASHMIR",1926,"OCT",0.3
"JAMMU & KASHMIR",1927,"OCT",7.6
"JAMMU & KASHMIR",1928,"OCT",1.2
"JAMMU & KASHMIR",1929,"OCT",60.4
"JAMMU & KASHMIR",1930,"OCT",43.7
"JAMMU & KASHMIR",1931,"OCT",43.9
"JAMMU & KASHMIR",1932,"OCT",9.9
"JAMMU & KASHMIR",1933,"OCT",48.1
"JAMMU & KASHMIR",1934,"OCT",3.5
"JAMMU & KASHMIR",1935,"OCT",19.5
"JAMMU & KASHMIR",1936,"OCT",16.7
"JAMMU & KASHMIR",1937,"OCT",88.7
"JAMMU & KASHMIR",1938,"OCT",31
"JAMMU & KASHMIR",1939,"OCT",57.4
"JAMMU & KASHMIR",1940,"OCT",8.5
"JAMMU & KASHMIR",1941,"OCT",11.4
"JAMMU & KASHMIR",1942,"OCT",21.7
"JAMMU & KASHMIR",1943,"OCT",1.1
"JAMMU & KASHMIR",1944,"OCT",18.4
"JAMMU & KASHMIR",1945,"OCT",26.1
"JAMMU & KASHMIR",1946,"OCT",43.5
"JAMMU & KASHMIR",1947,"OCT",14.6
"JAMMU & KASHMIR",1948,"OCT",6.2
"JAMMU & KASHMIR",1949,"OCT",24
"JAMMU & KASHMIR",1950,"OCT",12.8
"JAMMU & KASHMIR",1951,"OCT",23
"JAMMU & KASHMIR",1952,"OCT",1.4
"JAMMU & KASHMIR",1953,"OCT",51.3
"JAMMU & KASHMIR",1954,"OCT",38.1
"JAMMU & KASHMIR",1955,"OCT",170.6
"JAMMU & KASHMIR",1956,"OCT",134
"JAMMU & KASHMIR",1957,"OCT",113.6
"JAMMU & KASHMIR",1958,"OCT",25.3
"JAMMU & KASHMIR",1959,"OCT",47.3
"JAMMU & KASHMIR",1960,"OCT",1.1
"JAMMU & KASHMIR",1961,"OCT",28.8
"JAMMU & KASHMIR",1962,"OCT",11.9
"JAMMU & KASHMIR",1963,"OCT",12.8
"JAMMU & KASHMIR",1964,"OCT",1.3
"JAMMU & KASHMIR",1965,"OCT",26.2
"JAMMU & KASHMIR",1966,"OCT",83.6
"JAMMU & KASHMIR",1967,"OCT",47.1
"JAMMU & KASHMIR",1968,"OCT",65.6
"JAMMU & KASHMIR",1969,"OCT",62.8
"JAMMU & KASHMIR",1970,"OCT",57.3
"JAMMU & KASHMIR",1971,"OCT",3.6
"JAMMU & KASHMIR",1972,"OCT",96.7
"JAMMU & KASHMIR",1973,"OCT",21.6
"JAMMU & KASHMIR",1974,"OCT",12
"JAMMU & KASHMIR",1975,"OCT",1.8
"JAMMU & KASHMIR",1976,"OCT",35.1
"JAMMU & KASHMIR",1977,"OCT",36.1
"JAMMU & KASHMIR",1978,"OCT",1.1
"JAMMU & KASHMIR",1979,"OCT",7.6
"JAMMU & KASHMIR",1980,"OCT",28
"JAMMU & KASHMIR",1981,"OCT",15.3
"JAMMU & KASHMIR",1982,"OCT",64.2
"JAMMU & KASHMIR",1983,"OCT",39.7
"JAMMU & KASHMIR",1984,"OCT",2
"JAMMU & KASHMIR",1985,"OCT",90
"JAMMU & KASHMIR",1986,"OCT",45.5
"JAMMU & KASHMIR",1987,"OCT",122.8
"JAMMU & KASHMIR",1988,"OCT",5.4
"JAMMU & KASHMIR",1989,"OCT",40.3
"JAMMU & KASHMIR",1990,"OCT",38.6
"JAMMU & KASHMIR",1991,"OCT",10.6
"JAMMU & KASHMIR",1992,"OCT",22.6
"JAMMU & KASHMIR",1993,"OCT",13.2
"JAMMU & KASHMIR",1994,"OCT",32.4
"JAMMU & KASHMIR",1995,"OCT",38.8
"JAMMU & KASHMIR",1996,"OCT",96.4
"JAMMU & KASHMIR",1997,"OCT",77.3
"JAMMU & KASHMIR",1998,"OCT",49.2
"JAMMU & KASHMIR",1999,"OCT",3.5
"JAMMU & KASHMIR",2000,"OCT",1.4
"JAMMU & KASHMIR",2001,"OCT",12.7
"JAMMU & KASHMIR",2002,"OCT",15.2
"JAMMU & KASHMIR",2003,"OCT",13.3
"JAMMU & KASHMIR",2004,"OCT",73.3
"JAMMU & KASHMIR",2005,"OCT",14.6
"JAMMU & KASHMIR",2006,"OCT",46.2
"JAMMU & KASHMIR",2007,"OCT",1.6
"JAMMU & KASHMIR",2008,"OCT",42.4
"JAMMU & KASHMIR",2009,"OCT",8.1
"JAMMU & KASHMIR",2010,"OCT",25
"JAMMU & KASHMIR",2011,"OCT",19.4
"JAMMU & KASHMIR",2012,"OCT",15.7
"JAMMU & KASHMIR",2013,"OCT",34.4
"JAMMU & KASHMIR",2014,"OCT",32.2
"JAMMU & KASHMIR",2015,"OCT",87.1
"WEST RAJASTHAN",1901,"OCT",2.1
"WEST RAJASTHAN",1902,"OCT",1.8
"WEST RAJASTHAN",1903,"OCT",0.1
"WEST RAJASTHAN",1904,"OCT",1.4
"WEST RAJASTHAN",1905,"OCT",0
"WEST RAJASTHAN",1906,"OCT",0.7
"WEST RAJASTHAN",1907,"OCT",0.1
"WEST RAJASTHAN",1908,"OCT",2
"WEST RAJASTHAN",1909,"OCT",0.6
"WEST RAJASTHAN",1910,"OCT",0.5
"WEST RAJASTHAN",1911,"OCT",5.9
"WEST RAJASTHAN",1912,"OCT",5
"WEST RAJASTHAN",1913,"OCT",0.1
"WEST RAJASTHAN",1914,"OCT",4
"WEST RAJASTHAN",1915,"OCT",31.1
"WEST RAJASTHAN",1916,"OCT",20
"WEST RAJASTHAN",1917,"OCT",78.3
"WEST RAJASTHAN",1918,"OCT",0.2
"WEST RAJASTHAN",1919,"OCT",0
"WEST RAJASTHAN",1920,"OCT",0
"WEST RAJASTHAN",1921,"OCT",0.6
"WEST RAJASTHAN",1922,"OCT",1.5
"WEST RAJASTHAN",1923,"OCT",0.4
"WEST RAJASTHAN",1924,"OCT",0.9
"WEST RAJASTHAN",1925,"OCT",0.8
"WEST RAJASTHAN",1926,"OCT",0
"WEST RAJASTHAN",1927,"OCT",4.1
"WEST RAJASTHAN",1928,"OCT",14.7
"WEST RAJASTHAN",1929,"OCT",0.3
"WEST RAJASTHAN",1930,"OCT",6.3
"WEST RAJASTHAN",1931,"OCT",16.8
"WEST RAJASTHAN",1932,"OCT",0
"WEST RAJASTHAN",1933,"OCT",0.5
"WEST RAJASTHAN",1934,"OCT",0
"WEST RAJASTHAN",1935,"OCT",4.5
"WEST RAJASTHAN",1936,"OCT",0
"WEST RAJASTHAN",1937,"OCT",0.7
"WEST RAJASTHAN",1938,"OCT",1.1
"WEST RAJASTHAN",1939,"OCT",0
"WEST RAJASTHAN",1940,"OCT",1.4
"WEST RAJASTHAN",1941,"OCT",0.4
"WEST RAJASTHAN",1942,"OCT",0.3
"WEST RAJASTHAN",1943,"OCT",0
"WEST RAJASTHAN",1944,"OCT",1.1
"WEST RAJASTHAN",1945,"OCT",0.4
"WEST RAJASTHAN",1946,"OCT",1
"WEST RAJASTHAN",1947,"OCT",5.7
"WEST RAJASTHAN",1948,"OCT",1.2
"WEST RAJASTHAN",1949,"OCT",1.2
"WEST RAJASTHAN",1950,"OCT",0
"WEST RAJASTHAN",1951,"OCT",0.2
"WEST RAJASTHAN",1952,"OCT",0.2
"WEST RAJASTHAN",1953,"OCT",0.1
"WEST RAJASTHAN",1954,"OCT",2
"WEST RAJASTHAN",1955,"OCT",21
"WEST RAJASTHAN",1956,"OCT",45.1
"WEST RAJASTHAN",1957,"OCT",2.3
"WEST RAJASTHAN",1958,"OCT",4.5
"WEST RAJASTHAN",1959,"OCT",6.1
"WEST RAJASTHAN",1960,"OCT",0
"WEST RAJASTHAN",1961,"OCT",2
"WEST RAJASTHAN",1962,"OCT",0
"WEST RAJASTHAN",1963,"OCT",4.9
"WEST RAJASTHAN",1964,"OCT",0.1
"WEST RAJASTHAN",1965,"OCT",3.4
"WEST RAJASTHAN",1966,"OCT",1.8
"WEST RAJASTHAN",1967,"OCT",3.3
"WEST RAJASTHAN",1968,"OCT",0.7
"WEST RAJASTHAN",1969,"OCT",1
"WEST RAJASTHAN",1970,"OCT",0.2
"WEST RAJASTHAN",1971,"OCT",2.2
"WEST RAJASTHAN",1972,"OCT",0.5
"WEST RAJASTHAN",1973,"OCT",0.4
"WEST RAJASTHAN",1974,"OCT",6.7
"WEST RAJASTHAN",1975,"OCT",26.2
"WEST RAJASTHAN",1976,"OCT",0.1
"WEST RAJASTHAN",1977,"OCT",0.2
"WEST RAJASTHAN",1978,"OCT",1.4
"WEST RAJASTHAN",1979,"OCT",10.6
"WEST RAJASTHAN",1980,"OCT",3.8
"WEST RAJASTHAN",1981,"OCT",0.2
"WEST RAJASTHAN",1982,"OCT",7.3
"WEST RAJASTHAN",1983,"OCT",10
"WEST RAJASTHAN",1984,"OCT",0.1
"WEST RAJASTHAN",1985,"OCT",4.2
"WEST RAJASTHAN",1986,"OCT",0.5
"WEST RAJASTHAN",1987,"OCT",0.6
"WEST RAJASTHAN",1988,"OCT",3.7
"WEST RAJASTHAN",1989,"OCT",0.2
"WEST RAJASTHAN",1990,"OCT",2.5
"WEST RAJASTHAN",1991,"OCT",0.1
"WEST RAJASTHAN",1992,"OCT",5.4
"WEST RAJASTHAN",1993,"OCT",1.5
"WEST RAJASTHAN",1994,"OCT",0
"WEST RAJASTHAN",1995,"OCT",13.6
"WEST RAJASTHAN",1996,"OCT",3.7
"WEST RAJASTHAN",1997,"OCT",51.5
"WEST RAJASTHAN",1998,"OCT",58.2
"WEST RAJASTHAN",1999,"OCT",7.6
"WEST RAJASTHAN",2000,"OCT",1.1
"WEST RAJASTHAN",2001,"OCT",7.3
"WEST RAJASTHAN",2002,"OCT",0.1
"WEST RAJASTHAN",2003,"OCT",0.2
"WEST RAJASTHAN",2004,"OCT",18.7
"WEST RAJASTHAN",2005,"OCT",0
"WEST RAJASTHAN",2006,"OCT",5.3
"WEST RAJASTHAN",2007,"OCT",0
"WEST RAJASTHAN",2008,"OCT",0.4
"WEST RAJASTHAN",2009,"OCT",0.3
"WEST RAJASTHAN",2010,"OCT",0.9
"WEST RAJASTHAN",2011,"OCT",0.1
"WEST RAJASTHAN",2012,"OCT",1.9
"WEST RAJASTHAN",2013,"OCT",10.1
"WEST RAJASTHAN",2014,"OCT",0.5
"WEST RAJASTHAN",2015,"OCT",1.1
"EAST RAJASTHAN",1901,"OCT",9.8
"EAST RAJASTHAN",1902,"OCT",14.4
"EAST RAJASTHAN",1903,"OCT",17.8
"EAST RAJASTHAN",1904,"OCT",1.5
"EAST RAJASTHAN",1905,"OCT",0
"EAST RAJASTHAN",1906,"OCT",1.9
"EAST RAJASTHAN",1907,"OCT",0
"EAST RAJASTHAN",1908,"OCT",0.2
"EAST RAJASTHAN",1909,"OCT",1.7
"EAST RAJASTHAN",1910,"OCT",48.2
"EAST RAJASTHAN",1911,"OCT",6.4
"EAST RAJASTHAN",1912,"OCT",2
"EAST RAJASTHAN",1913,"OCT",1.5
"EAST RAJASTHAN",1914,"OCT",11.3
"EAST RAJASTHAN",1915,"OCT",69.1
"EAST RAJASTHAN",1916,"OCT",24.7
"EAST RAJASTHAN",1917,"OCT",99.8
"EAST RAJASTHAN",1918,"OCT",0.1
"EAST RAJASTHAN",1919,"OCT",0.3
"EAST RAJASTHAN",1920,"OCT",0.1
"EAST RAJASTHAN",1921,"OCT",1
"EAST RAJASTHAN",1922,"OCT",0.8
"EAST RAJASTHAN",1923,"OCT",1.2
"EAST RAJASTHAN",1924,"OCT",40.4
"EAST RAJASTHAN",1925,"OCT",3.7
"EAST RAJASTHAN",1926,"OCT",0.2
"EAST RAJASTHAN",1927,"OCT",7.7
"EAST RAJASTHAN",1928,"OCT",84.2
"EAST RAJASTHAN",1929,"OCT",0.6
"EAST RAJASTHAN",1930,"OCT",51.9
